Inning,Outs,Innings Completed,Away Score,Home Score,Lead,Runs Allowed,1b,2b,3b,Total Runners,Lineup Spot,Batters Faced,BPI,RPI
4,0,3,3,1,-2,3,1,0,0,1,8,17,5.666666667,1
4,1,3.1,4,4,0,4,0,0,1,1,8,17,5.483870968,1.290322581
4,1,3.1,4,2,-2,4,0,0,1,1,8,17,5.483870968,1.290322581
4,0,3,4,1,-3,4,0,0,0,0,8,17,5.666666667,1.333333333
4,0,3,3,4,-1,4,0,0,0,0,8,17,5.666666667,1.333333333
4,0,3,1,4,-3,4,0,0,0,0,8,17,5.666666667,1.333333333
4,0,3,4,1,-3,4,0,1,0,1,9,17,5.666666667,1.333333333
4,0,3,2,4,-2,4,1,0,0,1,8,17,5.666666667,1.333333333
4,0,3,4,5,1,4,1,1,0,2,8,17,5.666666667,1.333333333
4,0,3,4,0,-4,4,1,1,0,2,8,17,5.666666667,1.333333333
4,0,3,2,5,-3,5,0,0,0,0,8,17,5.666666667,1.666666667
4,0,3,5,0,-5,5,0,0,0,0,8,17,5.666666667,1.666666667
4,0,3,2,5,-3,5,0,0,0,0,8,17,5.666666667,1.666666667
4,0,3,3,5,-2,5,0,0,0,0,8,17,5.666666667,1.666666667
3,2,2.2,3,2,-1,3,0,1,0,1,8,17,7.727272727,1.363636364
4,0,3,6,4,-2,6,0,0,0,0,8,17,5.666666667,2
3,1,2.1,3,3,0,3,1,1,0,2,8,17,8.095238095,1.428571429
3,1,2.1,3,1,-2,3,1,1,1,3,8,17,8.095238095,1.428571429
3,2,2.2,4,0,-4,4,0,1,1,2,8,17,7.727272727,1.818181818
3,0,2,5,4,1,4,1,1,1,3,8,17,8.5,2
3,2,2.2,5,0,-5,5,0,1,0,1,8,17,7.727272727,2.272727273
3,2,2.2,5,2,-3,5,1,0,0,1,8,17,7.727272727,2.272727273
3,2,2.2,5,1,-4,5,0,1,1,2,8,17,7.727272727,2.272727273
3,1,2.1,5,1,-4,5,0,1,0,1,8,17,8.095238095,2.380952381
3,1,2.1,5,1,-4,5,1,1,0,2,8,17,8.095238095,2.380952381
3,1,2.1,4,6,-2,6,1,0,1,2,9,17,8.095238095,2.857142857
3,1,2.1,2,6,-4,6,0,1,1,2,8,17,8.095238095,2.857142857
3,2,2.2,7,0,-7,7,0,0,0,0,8,17,7.727272727,3.181818182
3,0,2,0,6,-6,6,0,0,0,0,8,17,8.5,3
3,1,2.1,7,0,-7,7,0,0,1,1,9,17,8.095238095,3.333333333
3,1,2.1,4,7,-3,7,1,0,0,1,8,17,8.095238095,3.333333333
2,2,1.2,8,0,-8,8,0,1,1,2,8,17,14.16666667,6.666666667
5,0,4,1,0,1,0,0,0,0,0,7,16,4,0
5,1,4.1,2,0,2,0,0,0,0,0,7,16,3.902439024,0
5,1,4.1,0,1,1,0,1,0,0,1,8,16,3.902439024,0
5,0,4,1,1,0,1,0,0,0,0,7,16,4,0.25
5,0,4,2,1,1,1,0,0,0,0,7,16,4,0.25
5,0,4,0,1,-1,1,0,0,0,0,7,16,4,0.25
5,0,4,0,1,-1,1,0,0,0,0,7,16,4,0.25
4,1,3.1,3,1,2,1,0,1,1,2,7,16,5.161290323,0.322580645
4,2,3.2,1,1,0,1,1,1,1,3,7,16,5,0.3125
5,0,4,2,2,0,2,0,0,0,0,7,16,4,0.5
4,2,3.2,0,2,-2,2,0,1,0,1,7,16,5,0.625
4,1,3.1,2,4,2,2,0,0,0,0,7,16,5.161290323,0.64516129
4,1,3.1,2,0,-2,2,1,0,0,1,7,16,5.161290323,0.64516129
4,0,3,2,1,-1,2,0,0,0,0,7,16,5.333333333,0.666666667
4,0,3,2,0,-2,2,0,0,0,0,7,16,5.333333333,0.666666667
4,0,3,1,3,-2,3,0,0,0,0,7,16,5.333333333,1
4,0,3,3,0,-3,3,0,0,0,0,7,16,5.333333333,1
4,0,3,6,4,2,4,0,0,0,0,7,16,5.333333333,1.333333333
4,0,3,0,4,-4,4,0,0,0,0,7,16,5.333333333,1.333333333
4,0,3,1,5,-4,5,0,0,0,0,7,16,5.333333333,1.666666667
3,1,2.1,1,3,-2,3,1,1,1,3,7,16,7.619047619,1.428571429
3,2,2.2,1,4,-3,4,1,0,0,1,8,16,7.272727273,1.818181818
3,2,2.2,4,2,-2,4,1,1,0,2,8,16,7.272727273,1.818181818
3,2,2.2,4,2,-2,4,0,1,1,2,7,16,7.272727273,1.818181818
3,0,2,5,4,1,4,1,1,0,2,7,16,8,2
3,0,2,0,4,-4,4,1,1,1,3,7,16,8,2
3,2,2.2,0,5,-5,5,0,0,1,1,7,16,7.272727273,2.272727273
3,1,2.1,5,0,-5,5,1,0,1,2,7,16,7.619047619,2.380952381
3,2,2.2,6,0,-6,6,1,0,0,1,7,16,7.272727273,2.727272727
3,1,2.1,6,0,-6,6,0,0,0,0,7,16,7.619047619,2.857142857
3,1,2.1,0,6,-6,6,1,0,0,1,7,16,7.619047619,2.857142857
3,0,2,2,6,-4,6,0,0,0,0,7,16,8,3
3,1,2.1,1,7,-6,7,0,0,0,0,7,16,7.619047619,3.333333333
3,1,2.1,7,0,-7,7,1,0,0,1,7,16,7.619047619,3.333333333
3,0,2,7,5,-2,7,0,0,0,0,7,16,8,3.5
3,0,2,0,7,-7,7,0,0,0,0,7,16,8,3.5
3,0,2,0,7,-7,7,0,0,0,0,7,16,8,3.5
3,0,2,7,4,-3,7,1,1,0,2,7,16,8,3.5
3,1,2.1,0,8,-8,8,0,0,0,0,7,16,7.619047619,3.80952381
3,1,2.1,0,8,-8,8,0,0,0,0,7,16,7.619047619,3.80952381
2,2,1.2,0,7,-7,7,0,1,0,1,7,16,13.33333333,5.833333333
2,2,1.2,0,7,-7,7,0,1,0,1,7,16,13.33333333,5.833333333
4,1,3.1,0,2,2,0,0,0,0,0,6,15,4.838709677,0
4,0,3,0,1,1,0,0,0,0,0,6,15,5,0
4,0,3,0,1,1,0,0,0,0,0,6,15,5,0
5,0,4,5,0,5,0,1,0,0,1,6,15,3.75,0
4,2,3.2,0,1,-1,1,0,0,0,0,6,15,4.6875,0.3125
4,1,3.1,0,1,-1,1,0,0,0,0,6,15,4.838709677,0.322580645
4,2,3.2,2,1,1,1,0,1,0,1,6,15,4.6875,0.3125
4,0,3,1,1,0,1,0,0,0,0,6,15,5,0.333333333
4,0,3,2,2,0,2,0,0,0,0,6,15,5,0.666666667
4,1,3.1,3,3,0,3,0,0,0,0,6,15,4.838709677,0.967741935
4,0,3,2,3,-1,3,0,0,0,0,6,15,5,1
4,0,3,3,3,0,3,0,0,0,0,6,15,5,1
4,0,3,1,3,-2,3,0,0,0,0,6,15,5,1
4,0,3,5,3,2,3,0,0,0,0,6,15,5,1
4,0,3,3,0,-3,3,1,1,0,2,6,15,5,1
4,0,3,3,4,-1,4,0,0,0,0,6,15,5,1.333333333
3,1,2.1,2,1,-1,2,1,1,1,3,6,15,7.142857143,0.952380952
3,1,2.1,6,2,4,2,1,1,1,3,6,15,7.142857143,0.952380952
3,1,2.1,0,2,-2,2,1,1,1,3,6,15,7.142857143,0.952380952
3,0,2,2,0,-2,2,1,0,0,1,7,15,7.5,1
4,0,3,5,0,-5,5,0,0,0,0,6,15,5,1.666666667
3,2,2.2,4,0,-4,4,1,0,1,2,6,15,6.818181818,1.818181818
3,1,2.1,4,0,-4,4,1,1,1,3,6,15,7.142857143,1.904761905
3,0,2,2,4,-2,4,0,0,0,0,6,15,7.5,2
3,0,2,4,3,-1,4,1,1,1,3,6,15,7.5,2
3,1,2.1,5,0,-5,5,0,1,0,1,6,15,7.142857143,2.380952381
3,2,2.2,6,6,0,6,1,0,0,1,7,15,6.818181818,2.727272727
3,1,2.1,6,1,-5,6,0,0,0,0,6,15,7.142857143,2.857142857
3,0,2,6,1,-5,6,0,1,1,2,6,15,7.5,3
3,1,2.1,7,1,-6,7,0,0,0,0,6,15,7.142857143,3.333333333
3,1,2.1,7,1,-6,7,0,0,0,0,6,15,7.142857143,3.333333333
3,0,2,1,7,-6,7,0,0,0,0,6,15,7.5,3.5
3,0,2,3,8,-5,8,0,0,0,0,6,15,7.5,4
2,2,1.2,2,6,-4,6,1,1,1,3,6,15,12.5,5
2,2,1.2,7,1,-6,7,0,1,0,1,6,15,12.5,5.833333333
2,2,1.2,0,7,-7,7,1,0,1,2,6,15,12.5,5.833333333
2,2,1.2,0,8,-8,8,0,0,0,0,6,15,12.5,6.666666667
2,2,1.2,1,8,-7,8,0,1,0,1,6,15,12.5,6.666666667
2,2,1.2,8,0,-8,8,0,1,0,1,6,15,12.5,6.666666667
2,2,1.2,8,0,-8,8,0,0,1,1,6,15,12.5,6.666666667
2,2,1.2,8,0,-8,8,0,1,0,1,6,15,12.5,6.666666667
2,1,1.1,0,7,-7,7,1,0,0,1,6,15,13.63636364,6.363636364
2,1,1.1,0,9,-9,9,0,0,0,0,6,15,13.63636364,8.181818182
5,0,4,1,0,1,0,0,0,0,0,5,14,3.5,0
5,0,4,0,3,3,0,0,0,0,0,5,14,3.5,0
4,0,3,1,1,0,1,1,0,0,1,6,14,4.666666667,0.333333333
4,0,3,2,5,3,2,0,0,0,0,5,14,4.666666667,0.666666667
3,2,2.2,2,5,3,2,1,1,1,3,5,14,6.363636364,0.909090909
3,1,2.1,0,2,-2,2,0,1,0,1,5,14,6.666666667,0.952380952
3,0,2,0,2,-2,2,1,1,1,3,5,14,7,1
3,0,2,4,2,2,2,1,1,1,3,5,14,7,1
3,2,2.2,5,3,2,3,0,1,0,1,5,14,6.363636364,1.363636364
3,1,2.1,5,4,1,4,0,0,0,0,5,14,6.666666667,1.904761905
3,1,2.1,4,4,0,4,0,0,0,0,5,14,6.666666667,1.904761905
3,1,2.1,3,4,-1,4,0,1,1,2,5,14,6.666666667,1.904761905
3,0,2,1,5,-4,5,0,0,0,0,5,14,7,2.5
3,0,2,5,2,-3,5,1,0,0,1,5,14,7,2.5
3,0,2,5,0,-5,5,0,1,0,1,5,14,7,2.5
3,0,2,3,6,-3,6,0,0,0,0,5,14,7,3
3,0,2,6,0,-6,6,0,1,0,1,5,14,7,3
2,2,1.2,1,4,-3,4,1,0,1,2,5,14,11.66666667,3.333333333
2,2,1.2,5,0,-5,5,1,0,1,2,6,14,11.66666667,4.166666667
2,2,1.2,5,5,0,5,1,1,0,2,5,14,11.66666667,4.166666667
2,2,1.2,5,0,-5,5,1,1,0,2,5,14,11.66666667,4.166666667
2,2,1.2,1,5,-4,5,1,0,1,2,5,14,11.66666667,4.166666667
2,1,1.1,0,5,-5,5,1,1,0,2,5,14,12.72727273,4.545454545
2,2,1.2,6,0,-6,6,0,0,1,1,5,14,11.66666667,5
2,2,1.2,2,7,-5,7,1,0,0,1,5,14,11.66666667,5.833333333
2,1,1.1,7,0,-7,7,0,1,0,1,5,14,12.72727273,6.363636364
2,1,1.1,0,8,-8,8,0,0,0,0,5,14,12.72727273,7.272727273
2,1,1.1,8,0,-8,8,0,0,0,0,5,14,12.72727273,7.272727273
4,0,3,2,0,2,0,0,0,0,0,4,13,4.333333333,0
4,0,3,0,0,0,0,0,0,0,0,4,13,4.333333333,0
4,0,3,0,3,3,0,0,0,0,0,4,13,4.333333333,0
4,0,3,0,1,1,0,0,0,0,0,4,13,4.333333333,0
3,0,2,0,2,-2,2,0,0,0,0,4,13,6.5,1
3,0,2,2,0,-2,2,0,1,1,2,5,13,6.5,1
3,2,2.2,1,3,-2,3,0,0,0,0,4,13,5.909090909,1.363636364
3,1,2.1,0,3,-3,3,0,0,0,0,4,13,6.19047619,1.428571429
3,0,2,4,1,-3,4,1,0,0,1,4,13,6.5,2
3,0,2,2,5,-3,5,0,0,0,0,4,13,6.5,2.5
2,2,1.2,4,5,-1,5,1,1,0,2,4,13,10.83333333,4.166666667
2,2,1.2,6,0,-6,6,1,0,0,1,4,13,10.83333333,5
2,1,1.1,6,0,-6,6,0,0,0,0,4,13,11.81818182,5.454545455
2,1,1.1,6,0,-6,6,1,0,1,2,4,13,11.81818182,5.454545455
2,1,1.1,7,0,-7,7,1,0,0,1,4,13,11.81818182,6.363636364
2,0,1,7,0,-7,7,0,1,0,1,4,13,13,7
1,2,0.2,0,9,-9,9,1,0,0,1,4,13,65,45
1,2,0.2,10,0,-10,10,0,0,0,0,4,13,65,50
4,0,3,0,0,0,0,0,0,0,0,3,12,4,0
4,0,3,0,0,0,0,0,0,0,0,3,12,4,0
4,1,3.1,0,1,1,0,0,0,0,0,3,12,3.870967742,0
4,0,3,2,0,2,0,1,0,0,1,3,12,4,0
3,1,2.1,6,0,6,0,1,1,1,3,3,12,5.714285714,0
4,0,3,2,0,-2,2,0,0,0,0,3,12,4,0.666666667
3,1,2.1,1,0,-1,1,0,0,0,0,3,12,5.714285714,0.476190476
3,2,2.2,1,1,0,1,1,0,0,1,3,12,5.454545455,0.454545455
3,0,2,2,1,1,1,0,0,0,0,3,12,6,0.5
3,1,2.1,3,4,-1,4,0,0,0,0,3,12,5.714285714,1.904761905
3,0,2,4,0,-4,4,0,0,0,0,3,12,6,2
2,2,1.2,1,3,-2,3,1,1,0,2,3,12,10,2.5
2,2,1.2,0,4,-4,4,1,1,0,2,3,12,10,3.333333333
2,0,1,1,3,-2,3,1,1,1,3,3,12,12,3
2,1,1.1,2,5,-3,5,0,0,0,0,3,12,10.90909091,4.545454545
3,0,2,5,0,5,0,0,0,0,0,2,11,5.5,0
4,0,3,0,0,0,0,0,0,0,0,2,11,3.666666667,0
3,0,2,0,1,1,0,1,1,1,3,2,11,5.5,0
3,0,2,0,2,-2,2,0,0,0,0,2,11,5.5,1
3,0,2,2,2,0,2,0,0,0,0,2,11,5.5,1
3,1,2.1,2,3,-1,3,1,0,0,1,3,11,5.238095238,1.428571429
3,0,2,2,3,-1,3,0,0,0,0,2,11,5.5,1.5
2,1,1.1,0,2,-2,2,1,1,1,3,3,11,10,1.818181818
2,2,1.2,0,3,-3,3,1,1,0,2,2,11,9.166666667,2.5
2,1,1.1,0,3,-3,3,0,1,0,1,2,11,10,2.727272727
2,1,1.1,5,3,2,3,1,1,1,3,2,11,10,2.727272727
2,2,1.2,1,5,-4,5,0,1,0,1,3,11,9.166666667,4.166666667
3,1,2.1,0,0,0,0,1,0,0,1,1,10,4.761904762,0
3,0,2,1,5,4,1,0,1,0,1,1,10,5,0.5
3,0,2,0,2,-2,2,0,0,0,0,1,10,5,1
2,1,1.1,1,4,-3,4,0,0,0,0,1,10,9.090909091,3.636363636
2,1,1.1,0,4,-4,4,1,0,1,2,2,10,9.090909091,3.636363636
2,0,1,0,4,-4,4,0,0,0,0,1,10,10,4
2,0,1,5,0,-5,5,0,0,0,0,1,10,10,5
1,2,0.2,2,6,-4,6,1,0,1,2,2,10,50,30
1,2,0.2,6,0,-6,6,1,0,0,1,1,10,50,30
3,0,2,2,0,2,0,0,0,0,0,9,9,4.5,0
2,2,1.2,0,2,-2,2,0,0,0,0,9,9,7.5,1.666666667
1,2,0.2,0,4,-4,4,1,0,1,2,9,9,45,20
1,1,0.1,2,4,-2,4,1,1,1,3,9,9,90,40
1,1,0.1,0,5,-5,5,1,0,1,2,9,9,90,50
3,0,2,0,0,0,0,0,0,0,0,8,8,4,0
3,0,2,0,0,0,0,0,0,0,0,8,8,4,0
2,2,1.2,0,0,0,0,0,0,0,0,8,8,6.666666667,0
3,0,2,0,0,0,0,1,0,0,1,8,8,4,0
2,2,1.2,0,0,0,0,1,1,0,2,8,8,6.666666667,0
2,2,1.2,4,0,4,0,1,1,0,2,8,8,6.666666667,0
2,0,1,3,0,-3,3,0,0,0,0,8,8,8,3
1,2,0.2,4,0,-4,4,1,1,0,2,9,8,40,20
1,1,0.1,4,0,-4,4,1,0,1,2,8,8,80,40
1,1,0.1,0,5,-5,5,0,1,0,1,8,8,80,50
1,1,0.1,5,0,-5,5,0,0,1,1,8,8,80,50
1,1,0.1,0,6,-6,6,0,0,0,0,8,8,80,60
3,0,2,2,0,2,0,0,0,0,0,7,7,3.5,0
2,2,1.2,1,1,0,1,0,0,0,0,7,7,5.833333333,0.833333333
2,1,1.1,0,1,-1,1,0,0,1,1,7,7,6.363636364,0.909090909
2,0,1,1,1,0,1,0,0,0,0,7,7,7,1
2,0,1,2,0,-2,2,0,0,0,0,7,7,7,2
2,0,1,2,2,0,2,0,0,0,0,7,7,7,2
2,0,1,1,2,-1,2,1,0,0,1,7,7,7,2
1,2,0.2,3,4,-1,4,0,0,0,0,7,7,35,20
1,1,0.1,0,4,-4,4,1,0,0,1,7,7,70,40
2,0,1,0,0,0,0,1,0,0,1,6,6,6,0
2,1,1.1,0,0,0,0,1,0,0,1,6,6,5.454545455,0
2,0,1,0,0,0,0,0,0,0,0,5,5,5,0
1,2,0.2,0,0,0,0,1,1,0,2,5,5,25,0
2,0,1,1,0,1,0,0,0,0,0,4,4,4,0
2,0,1,6,0,6,0,0,0,0,0,4,4,4,0
2,0,1,0,0,0,0,0,0,0,0,4,4,4,0
1,1,0.1,0,0,0,0,1,1,0,2,4,4,40,0
1,1,0.1,0,0,0,0,0,1,0,1,3,3,30,0
1,0,0,0,2,-2,2,0,0,0,0,3,3,#DIV/0!,#DIV/0!
1,1,0.1,0,0,0,0,0,0,0,0,2,2,20,0
1,0,0,0,0,0,0,0,1,0,1,2,1,#DIV/0!,#DIV/0!
